Predictive Coding Final Training Log
Hyperparameters: epochs=50, batch_size=512, lr=0.0041
================================================================================
Epoch 001/50 | Train Energy: 0.1437 | Train Loss (BCE): 0.7747 | Train Acc: 0.4558 | Val Acc: 0.4682
Epoch 027/50 | Train Energy: 0.1082 | Train Loss (BCE): 0.6290 | Train Acc: 0.6406 | Val Acc: 0.6263
Epoch 028/50 | Train Energy: 0.1081 | Train Loss (BCE): 0.6284 | Train Acc: 0.6413 | Val Acc: 0.6278
Epoch 029/50 | Train Energy: 0.1079 | Train Loss (BCE): 0.6277 | Train Acc: 0.6415 | Val Acc: 0.6278
Epoch 030/50 | Train Energy: 0.1078 | Train Loss (BCE): 0.6272 | Train Acc: 0.6421 | Val Acc: 0.6293
Epoch 031/50 | Train Energy: 0.1076 | Train Loss (BCE): 0.6267 | Train Acc: 0.6427 | Val Acc: 0.6305
Epoch 032/50 | Train Energy: 0.1076 | Train Loss (BCE): 0.6262 | Train Acc: 0.6433 | Val Acc: 0.6309
Epoch 033/50 | Train Energy: 0.1074 | Train Loss (BCE): 0.6257 | Train Acc: 0.6436 | Val Acc: 0.6320
Epoch 034/50 | Train Energy: 0.1073 | Train Loss (BCE): 0.6253 | Train Acc: 0.6441 | Val Acc: 0.6328
Epoch 035/50 | Train Energy: 0.1073 | Train Loss (BCE): 0.6249 | Train Acc: 0.6444 | Val Acc: 0.6324
Epoch 036/50 | Train Energy: 0.1072 | Train Loss (BCE): 0.6246 | Train Acc: 0.6449 | Val Acc: 0.6324
Epoch 037/50 | Train Energy: 0.1071 | Train Loss (BCE): 0.6242 | Train Acc: 0.6455 | Val Acc: 0.6320
Epoch 038/50 | Train Energy: 0.1070 | Train Loss (BCE): 0.6239 | Train Acc: 0.6457 | Val Acc: 0.6335
Epoch 039/50 | Train Energy: 0.1070 | Train Loss (BCE): 0.6236 | Train Acc: 0.6465 | Val Acc: 0.6328
Epoch 040/50 | Train Energy: 0.1070 | Train Loss (BCE): 0.6233 | Train Acc: 0.6466 | Val Acc: 0.6320
Epoch 041/50 | Train Energy: 0.1068 | Train Loss (BCE): 0.6230 | Train Acc: 0.6473 | Val Acc: 0.6320
Epoch 042/50 | Train Energy: 0.1068 | Train Loss (BCE): 0.6227 | Train Acc: 0.6477 | Val Acc: 0.6316
Epoch 043/50 | Train Energy: 0.1067 | Train Loss (BCE): 0.6225 | Train Acc: 0.6480 | Val Acc: 0.6320
Epoch 044/50 | Train Energy: 0.1066 | Train Loss (BCE): 0.6223 | Train Acc: 0.6483 | Val Acc: 0.6331
Epoch 045/50 | Train Energy: 0.1066 | Train Loss (BCE): 0.6220 | Train Acc: 0.6487 | Val Acc: 0.6331
Epoch 046/50 | Train Energy: 0.1066 | Train Loss (BCE): 0.6218 | Train Acc: 0.6493 | Val Acc: 0.6335
Epoch 047/50 | Train Energy: 0.1066 | Train Loss (BCE): 0.6216 | Train Acc: 0.6496 | Val Acc: 0.6339
Epoch 048/50 | Train Energy: 0.1065 | Train Loss (BCE): 0.6214 | Train Acc: 0.6496 | Val Acc: 0.6331
Epoch 049/50 | Train Energy: 0.1063 | Train Loss (BCE): 0.6212 | Train Acc: 0.6498 | Val Acc: 0.6335
Epoch 050/50 | Train Energy: 0.1063 | Train Loss (BCE): 0.6210 | Train Acc: 0.6503 | Val Acc: 0.6343
================================================================================
Best Val Acc: 0.6343 at epoch 50
