Predictive Coding Final Training Log
Hyperparameters: epochs=50, batch_size=256, lr=0.0003
================================================================================
Epoch 001/50 | Train Energy: 0.1332 | Train Loss (BCE): 0.8312 | Train Acc: 0.4222 | Val Acc: 0.4434
Epoch 025/50 | Train Energy: 0.1024 | Train Loss (BCE): 0.6817 | Train Acc: 0.5750 | Val Acc: 0.5749
Epoch 026/50 | Train Energy: 0.1018 | Train Loss (BCE): 0.6790 | Train Acc: 0.5792 | Val Acc: 0.5794
Epoch 027/50 | Train Energy: 0.1013 | Train Loss (BCE): 0.6765 | Train Acc: 0.5831 | Val Acc: 0.5825
Epoch 028/50 | Train Energy: 0.1009 | Train Loss (BCE): 0.6741 | Train Acc: 0.5867 | Val Acc: 0.5851
Epoch 029/50 | Train Energy: 0.1004 | Train Loss (BCE): 0.6718 | Train Acc: 0.5889 | Val Acc: 0.5878
Epoch 030/50 | Train Energy: 0.1000 | Train Loss (BCE): 0.6697 | Train Acc: 0.5926 | Val Acc: 0.5928
Epoch 031/50 | Train Energy: 0.0996 | Train Loss (BCE): 0.6676 | Train Acc: 0.5951 | Val Acc: 0.5939
Epoch 032/50 | Train Energy: 0.0992 | Train Loss (BCE): 0.6657 | Train Acc: 0.5983 | Val Acc: 0.5947
Epoch 033/50 | Train Energy: 0.0989 | Train Loss (BCE): 0.6639 | Train Acc: 0.6012 | Val Acc: 0.5928
Epoch 034/50 | Train Energy: 0.0985 | Train Loss (BCE): 0.6622 | Train Acc: 0.6035 | Val Acc: 0.5950
Epoch 035/50 | Train Energy: 0.0982 | Train Loss (BCE): 0.6606 | Train Acc: 0.6054 | Val Acc: 0.5958
Epoch 036/50 | Train Energy: 0.0979 | Train Loss (BCE): 0.6590 | Train Acc: 0.6078 | Val Acc: 0.5992
Epoch 037/50 | Train Energy: 0.0976 | Train Loss (BCE): 0.6576 | Train Acc: 0.6095 | Val Acc: 0.6008
Epoch 038/50 | Train Energy: 0.0973 | Train Loss (BCE): 0.6562 | Train Acc: 0.6112 | Val Acc: 0.6015
Epoch 039/50 | Train Energy: 0.0971 | Train Loss (BCE): 0.6549 | Train Acc: 0.6129 | Val Acc: 0.6050
Epoch 040/50 | Train Energy: 0.0969 | Train Loss (BCE): 0.6536 | Train Acc: 0.6145 | Val Acc: 0.6053
Epoch 041/50 | Train Energy: 0.0966 | Train Loss (BCE): 0.6524 | Train Acc: 0.6155 | Val Acc: 0.6061
Epoch 042/50 | Train Energy: 0.0964 | Train Loss (BCE): 0.6513 | Train Acc: 0.6171 | Val Acc: 0.6072
Epoch 043/50 | Train Energy: 0.0962 | Train Loss (BCE): 0.6502 | Train Acc: 0.6187 | Val Acc: 0.6076
Epoch 044/50 | Train Energy: 0.0960 | Train Loss (BCE): 0.6491 | Train Acc: 0.6198 | Val Acc: 0.6091
Epoch 045/50 | Train Energy: 0.0959 | Train Loss (BCE): 0.6482 | Train Acc: 0.6212 | Val Acc: 0.6099
Epoch 046/50 | Train Energy: 0.0957 | Train Loss (BCE): 0.6472 | Train Acc: 0.6221 | Val Acc: 0.6107
Epoch 047/50 | Train Energy: 0.0955 | Train Loss (BCE): 0.6463 | Train Acc: 0.6233 | Val Acc: 0.6107
Epoch 048/50 | Train Energy: 0.0953 | Train Loss (BCE): 0.6454 | Train Acc: 0.6241 | Val Acc: 0.6114
Epoch 049/50 | Train Energy: 0.0952 | Train Loss (BCE): 0.6446 | Train Acc: 0.6255 | Val Acc: 0.6103
Epoch 050/50 | Train Energy: 0.0950 | Train Loss (BCE): 0.6438 | Train Acc: 0.6260 | Val Acc: 0.6114
================================================================================
Best Val Acc: 0.6114 at epoch 48
